author,expression,title,edition,placeOfPublication,yearOfPublication,langCode
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb485504357#Expression,"Grands auteurs, petites voix Vol. 1 : chansons pour les maternelles et classes primaires, [chant et piano]","Lyon : Éditions À coeur joie , 2025",Lyon,2025,http://id.loc.gov/vocabulary/iso639-2/fre
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb37496593j#Expression,Amy Robsart,"Paris : Flammarion , 1995, cop. 1979",Paris,1995,http://id.loc.gov/vocabulary/iso639-2/fre
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb349506663#Expression,Lettres et dessins de Picardie,"Amiens : Monuments de Picardie , 1985",Amiens,1985,http://id.loc.gov/vocabulary/iso639-2/fre
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb468821990#Expression,Notre-Dame de Paris : 1482,"[Paris] : Magnard , DL 2021",[Paris],2021,http://id.loc.gov/vocabulary/iso639-2/fre
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb45088616s#Expression,"Victor Hugo, l'âme des aigles : lettres d'exil, 1851-1871","[Paris] : Triartis , DL 2016",[Paris],2016,http://id.loc.gov/vocabulary/iso639-2/fre
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb47061038m#Expression,Guerre aux démolisseurs !,"[Paris] : Payot & Rivages , 2022",[Paris],2022,http://id.loc.gov/vocabulary/iso639-2/fre
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb47469893k#Expression,Gloire à notre France éternelle : chant solo et choeur (2 ou 3 voix d'enfants),"[Paris] : O. Bornemann , [1891]",[Paris],1891,http://id.loc.gov/vocabulary/iso639-2/fre
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb45090128p#Expression,Claude Gueux,"Paris : Flammarion , DL 2016",Paris,2016,http://id.loc.gov/vocabulary/iso639-2/fre
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb35218680p#Expression,Notre-Dame de Paris,"Paris : le Livre de poche , 1972",Paris,1972,http://id.loc.gov/vocabulary/iso639-2/fre
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb36142910g#Expression,Gromwell,"Genève : Édito service ; Évreux : [diffusion] Guilde du disque , [1979]",Genève. - Évreux,1979,http://id.loc.gov/vocabulary/iso639-2/fre
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb41428138m#Expression,Victor Hugo en musique,"Arles : Harmonia mundi , [DL 2009]",Arles,2009,http://id.loc.gov/vocabulary/iso639-2/fre
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb37112871x#Expression,Les Orientales,"Paris : Librairie générale française , 2000",Paris,2000,http://id.loc.gov/vocabulary/iso639-2/fre
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb37496594w#Expression,Lucrèce Borgia,"Paris : Flammarion , 1996, cop. 1979",Paris,1996,http://id.loc.gov/vocabulary/iso639-2/fre
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb36675206h#Expression,La propriété littéraire et le domaine public payant,"Bruxelles : Impr. de Veuve J. Van Buggenhoudt , [1860]",Bruxelles,1860,http://id.loc.gov/vocabulary/iso639-2/fre
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb435452726#Expression,"Victor Hugo, un poète en marche","Montrouge : Institut pédagogique national [prod., distrib.] , cop. 1969",Montrouge,1969,http://id.loc.gov/vocabulary/iso639-2/fre
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb45105177d#Expression,La déroute,"[Neuilly-sur-Seine] : Argos films [prod., distrib.] , 1957",[Neuilly-sur-Seine],1957,
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb35225410f#Expression,William Shakespeare,"Paris : Flammarion , 1973",Paris,1973,http://id.loc.gov/vocabulary/iso639-2/fre
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb43254235f#Expression,"Chant des Lavandières dans ""Ruy-Blas"", drame de Victor Hugo, musique de Ch. Salvatoris","Paris : B. Latte , [s.d.]",Paris,[s.d.],
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb43253976q#Expression,"Trois mélodies, chant et piano, musique de Th. Salomé","Paris : F. Mackar , [1883]",Paris,1883,
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb43254073f#Expression,"Extase ! Paroles de Victor Hugo, musique de Hector Salomon","Paris : Brandus , 1880",Paris,1880,
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb43070310g#Expression,"Quatre Ballades de Victor Hugo, mises en musique par Arthur Kalkbrenner. N° 4. La Chanson du fou","Paris : E. Saint Hilaire , [1860]",Paris,1860,
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb430703098#Expression,"Quatre Ballades de Victor Hugo, mises en musique par Arthur Kalkbrenner. N° 1. La Légende de la nonne","Paris : E. Saint-Hilaire , [1860]",Paris,1860,
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb43070311t#Expression,"Quatre Ballades de Victor Hugo, mises en musique par Arthur Kalkbrenner, n° 2 La Fiancée du timbalier","Paris : E. Saint-Hilaire , [1860]",Paris,1860,
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb44881599k#Expression,"Si vous n'avez rien à me dire, mélodie, poésie de Victor Hugo, musique de Henri Reber","Paris : S. Richault , [1869]",Paris,1869,
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb448498923#Expression,"Premier Recueil. 25 Mélodies... Paroles de MM. J. Bertrand, Paul de Chazot, L. Chantepie, Victor Hugo, C. du Locle, Eugène Manuel, Alfred de Musset, Gustave Nadaud, V. Prilleux, J. J. Rousseau","Paris : Heugel & Cie , [1876]",Paris,1876,
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb432540901#Expression,"Le Rêve d'un enfant ! Romance, poésie de Victor Hugo, musique de H. Salomon","Paris : E. Heu , [1855]",Paris,1855,
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb43253543n#Expression,"La Chanson la plus charmante ! Poésie de Victor Hugo, musique de G. de Salelles","Paris : F. Durdilly , [1898]",Paris,1898,
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb43253540m#Expression,"Aubade. Poésie de Victor Hugo, musique de G. de Salelles","Paris : V. Durdilly , [1890]",Paris,1890,
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb432542850#Expression,"Cri de guerre musulman. Poésie de Victor Hugo, musique de G. Salvayre","Paris : Choudens père et fils , [1882]",Paris,1882,
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb43254056v#Expression,"Aimons toujours ! Mélodie, poésie de Victor Hugo, musique de Hector Salomon","Paris : P. Maquet , [1889]",Paris,1889,
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb43254071r#Expression,"Extase ! Paroles de Victor Hugo, musique de Hector Salomon","Paris : Retté , [1865]",Paris,1865,
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb43254062s#Expression,"Chanson. Paroles de Victor Hugo, musique de Hector Salomon","Paris : Lebeau aîné , [1865]",Paris,1865,
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb432540723#Expression,"Extase ! Paroles de Victor Hugo, musique de Hector Salomon","Paris : Brandus et Dufour , [1877]",Paris,1877,
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb35454925k#Expression,Le Rhin,"Strasbourg : la Nuée bleue : Bueb et Reumaux , 1991",Strasbourg,1991,http://id.loc.gov/vocabulary/iso639-2/fre
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb43254074s#Expression,"Ecstasy ! (Extase) Sung, by M. Lassalle, words by Victor Hugo, music by Hector Salomon. (The English version of the words by Josiah Rittman)","London : D. Davison , [1880]",London,1880,
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb34972100p#Expression,Voyages,"Paris : R. Laffont , 1987",Paris,1987,http://id.loc.gov/vocabulary/iso639-2/fre
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb387597611#Expression,"Les Hures graves, trifouilles en vers... et contre le Burgraves, parodie en trois actes","[Paris : Barbré] , s. d.",[Paris,s. d.,http://id.loc.gov/vocabulary/iso639-2/fre
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb36142908x#Expression,L'Homme qui rit 1,"Genève : Édito service ; Évreux : [diffusion] Guilde du disque ; [1978] , [1978]",Genève. - Évreux. - [1978],1979,http://id.loc.gov/vocabulary/iso639-2/fre
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb36142911t#Expression,Le Roi s'amuse : à quelque chose hasard est bon,"Genève : Édito service ; Évreux : [diffusion] Guilde du disque , [1979]",Genève. - Évreux,1979,http://id.loc.gov/vocabulary/iso639-2/fre
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb361429125#Expression,Le Théâtre en liberté,"Genève : Édito service ; Évreux : [diffusion] Guilde du disque , [1979]",Genève. - Évreux,1979,http://id.loc.gov/vocabulary/iso639-2/fre
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb36142914v#Expression,"Angelo, tyran de Padoue","Genève : Édito service ; Évreux : [diffusion] Guilde du disque , [1979]",Genève. - Évreux,1979,http://id.loc.gov/vocabulary/iso639-2/fre
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb40060955g#Expression,"En voyage, Alpes et Pyrénées","[Pau] : Éd. PyréMonde : Princi negue , impr. 2005",[Pau],2005,http://id.loc.gov/vocabulary/iso639-2/fre
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb30625221j#Expression,Au peuple,"[S.l.] : [s.n.] , 1852.)",[S.l.],1852,http://id.loc.gov/vocabulary/iso639-2/fre
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb306256898#Expression,Ṙiwy Plas : Eġerg,"K. Polis : Tp. Gavafean , 1873. - K. Polis : Tp. Gavafean , 1873 : Տպ. Գավաֆեան , 1873",K. Polis,1873,http://id.loc.gov/vocabulary/iso639-2/arm
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb448436834#Expression,"Harmonies. [Mélodies pour chant et piano.]. Poësies de MM. A. de Lamartine, Quiertant, Armand Barthet, Victor Hugo, [Théodore de Banville, A. Piron, Leconte de Lisle, Charles Baudelaire, Alfred de Musset, Théophile Gautier, Ad. de Pontécoulant.] 4e Volume","A Paris : chez Retté et Cie , [s.d.]",A Paris,[s.d.],
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb47182483c#Expression,Une nuit qu'on entendait la mer sans la voir : pour voix moyenne ou grave & piano,"Villemer : les Éditions musicales Artchipel , 2022",Villemer,2022,http://id.loc.gov/vocabulary/iso639-2/fre
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb47198027f#Expression,A la recherche de Lilith : essai,"[Lieu de publication inconnu] : Terra incognita éditions , DL 2022",[Lieu de publication inconnu],2022,http://id.loc.gov/vocabulary/iso639-2/fre
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb384211510#Expression,Les saisons : Printemps-Eté,"Paris : Studio SM ; Paris : distrib. Studio SM , 1986 (P)",Paris. - Paris,1986,http://id.loc.gov/vocabulary/iso639-2/fre
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb34660398k#Expression,Les Orientales,"[Paris] : Gallimard , 1981",[Paris],1981,http://id.loc.gov/vocabulary/iso639-2/fre
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb361429098#Expression,L'Homme qui rit 2,"Genève : Édito service ; Évreux : [diffusion] Guilde du disque , [1978]",Genève. - Évreux,1978,http://id.loc.gov/vocabulary/iso639-2/fre
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb30779855p#Expression,Rigolo. L'Homme qui rigole,"(S. l. , 1871.)",(S. l.,1871,http://id.loc.gov/vocabulary/iso639-2/fre
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb36142913h#Expression,Les Burgraves,"Genève : Édito service ; Évreux : [diffusion] Guilde du disque , [1979]",Genève. - Évreux,1979,http://id.loc.gov/vocabulary/iso639-2/fre
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb361429187#Expression,Les Châtiments,"Genève : Édito service ; Évreux : [diffusion] Guilde du disque , [1979]",Genève. - Évreux,1979,http://id.loc.gov/vocabulary/iso639-2/fre
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb45101628m#Expression,Réponse à l'esprit des bois : pour baryton et piano,"Sampzon : Delatour France , 2016",Sampzon,2016,http://id.loc.gov/vocabulary/iso639-2/fre
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb44210934c#Expression,Deux mélodies : pour chant et piano,"Sampzon : Delatour France , 2014",Sampzon,2014,http://id.loc.gov/vocabulary/iso639-2/fre
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb361429156#Expression,Odes et ballades,"Genève : Édito service ; Évreux : [diffusion] Guilde du disque , [1979]",Genève. - Évreux,1979,http://id.loc.gov/vocabulary/iso639-2/fre
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb44871912k#Expression,"Gastibelza, le fou de Tolède : chanson d'Espagne, N° 2 pour voix de basse [ou de contralto]","Paris : J. Meissonnier , [entre 1840 et 1850]",Paris,1840/1850,http://id.loc.gov/vocabulary/iso639-2/fre
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb44392432m#Expression,La cloche : mélodie,"Paris : A. Durand & Fils , [1895]",Paris,1895,http://id.loc.gov/vocabulary/iso639-2/fre
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb468184169#Expression,Napoléon le Petit,"Paris : BoD-Books on demand , 2021",Paris,2021,http://id.loc.gov/vocabulary/iso639-2/fre
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb46902025p#Expression,Mort et funérailles de Balzac,"Paris : Éditions Manucius , DL 2021",Paris,2021,http://id.loc.gov/vocabulary/iso639-2/fre
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb374965926#Expression,Les chansons des rues et des bois,"Paris : Flammarion , 1986",Paris,1985,http://id.loc.gov/vocabulary/iso639-2/fre
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb45568895x#Expression,Rêverie,"Paris : Heugel & Cie , [1894]",Paris,1894,http://id.loc.gov/vocabulary/iso639-2/fre
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb45075574r#Expression,Les contemplations,"Paris : Universal music publishing , cop. 2016",Paris,2016,http://id.loc.gov/vocabulary/iso639-2/fre
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb45097283s#Expression,Demain dès l'aube,"Paris : Universal music publishing , cop. 2016",Paris,2016,http://id.loc.gov/vocabulary/iso639-2/fre
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb454722877#Expression,L'attente,"Paris : S. Richault Éditeur , [1856]",Paris,1856,http://id.loc.gov/vocabulary/iso639-2/fre
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb43863053t#Expression,L'enlèvement,"Paris : S. Richault , [1878]",Paris,1878,http://id.loc.gov/vocabulary/iso639-2/fre
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb44885732t#Expression,"Chanson de grand-père : [pour choeur à 2 voix de femmes avec accompagnement de piano], op. 53, no 1","Paris : Durand, Schœnewerk et Cie , [1878]",Paris,1878,http://id.loc.gov/vocabulary/iso639-2/fre
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb448337987#Expression,Patria ! Chant patriotique. Poésie de Victor Hugo. Harmonisée et arrangée avec accompagnement de Piano par E. Willent Bordogni,"Paris : au Journal l'Orphéon , [1878]",Paris,1878,http://id.loc.gov/vocabulary/iso639-2/fre
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb45194771m#Expression,"Crucifix : chant religieux, à trois voix égales avec solo de mezzo-soprano ou baryton","Paris : Au Ménestrel , [1873]",Paris,1873,http://id.loc.gov/vocabulary/iso639-2/fre
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb33626950q#Expression,Le tombeau de Théophile Gautier,"Paris : A. Lemerre , 1873",Paris,1873,http://id.loc.gov/vocabulary/iso639-2/fre
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb475136733#Expression,Ton sourire et ta voix,"Paris : Colombier , [1885]",Paris,1885,http://id.loc.gov/vocabulary/iso639-2/fre
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb474590230#Expression,Rêverie : [chant et piano),"Paris : Durand, Schoenewerk & Cie, Éditeurs , [1885]",Paris,1885,http://id.loc.gov/vocabulary/iso639-2/fre
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb47562712z#Expression,Trois nouvelles mélodies 2 : chant & piano,"Paris : Choudens père et fils, Éditeurs , [1888]",Paris,1888,http://id.loc.gov/vocabulary/iso639-2/fre
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb442558851#Expression,"Sérénade : tirée de Ruy-Blas, édition pour soprano ou ténor","Paris : G. Flaxland , [avant 1869]",Paris,1869,http://id.loc.gov/vocabulary/iso639-2/fre
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb47477546z#Expression,La nuit d'été N°1 : Op. 65,"Paris : Au Ménestrel , [1884]",Paris,1884,http://id.loc.gov/vocabulary/iso639-2/fre
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb472709430#Expression,Contemplation : mélodie avec accompagnement de piano,"Paris : A. Leduc , [DL 1906]",Paris,1906,http://id.loc.gov/vocabulary/iso639-2/fre
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb306256580#Expression,"N, I, Ni, ou le Danger des Castilles, amphigouri-romantique en 5 actes et en vers sublimes, mêlé de prose ridicule, par MM. Carmouche, de Courcy et Dupeuty, musique classique, ponts-neufs, etc., arrangés par M. Alexandre Piccini... [Paris, Porte-Saint-Martin, 12 mars 1830.]","Paris : Bezou , 1830",Paris,1830,http://id.loc.gov/vocabulary/iso639-2/fre
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb30625264t#Expression,Pour un soldat,"Paris : Michel Lévy frères , 1875",Paris,1875,http://id.loc.gov/vocabulary/iso639-2/fre
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb46940519g#Expression,La pauvre fleur : choeur à quatre voix [d'hommes],"Paris : à la Nouvelle France chorale , [1897]",Paris,1897,http://id.loc.gov/vocabulary/iso639-2/fre
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb445063156#Expression,Suzette et Suzon,"Paris : Max Eschig, Éditeur , [après 1913]",Paris,1913,http://id.loc.gov/vocabulary/iso639-2/fre
http://data.bnf.fr/ark:/12148/cb11907966z#about,http://data.bnf.fr/ark:/12148/cb41203045n#Expression,L'oeuvre de Victor Hugo,"Paris : J. Rouff , [1899]-[190.]",Paris,1899,http://id.loc.gov/vocabulary/iso639-2/fre
